i-0bd00417795196099	t2.micro	995.3906	72.6548820	01/04/2017	17:30:53
i-021d17c83bd60e35a	t2.micro	995.3906	77.1452368	01/04/2017	17:30:55
i-04809146b6475573b	t2.micro	995.3906	69.1478523	01/04/2017	18:52:20
i-071a91be91327e049	t2.micro	995.3906	59.8745512	01/04/2017	18:52:23
i-0bd00417795196099	t2.micro	995.3906	63.4885221	01/04/2017	18:52:26
i-021d17c83bd60e35a	t2.micro	995.3906	77.1452368	01/04/2017	18:52:29
i-04809146b6475573b	t2.micro	995.3906	55.1247966	01/04/2017	19:10:42
i-071a91be91327e049	t2.micro	995.3906	52.7852364	01/04/2017	19:10:45
i-0bd00417795196099	t2.micro	995.3906	60.7895632	01/04/2017	19:10:48
i-021d17c83bd60e35a	t2.micro	995.3906	77.1452368	01/04/2017	19:10:51
i-04809146b6475573b	t2.micro	995.3906	49.7458963	01/04/2017	20:12:44
i-071a91be91327e049	t2.micro	995.3906	53.7865231	01/04/2017	20:12:47
i-0bd00417795196099	t2.micro	995.3906	58.6235418	01/04/2017	20:12:50
i-04809146b6475573b	t2.micro	995.3906	60.3256741	01/04/2017	21:45:26
i-071a91be91327e049	t2.micro	995.3906	55.9874563	01/04/2017	21:45:29
i-0bd00417795196099	t2.micro	995.3906	72.4632598	01/04/2017	21:45:32
i-04809146b6475573b	t2.micro	995.3906	50.4785236	01/04/2017	22:53:39
i-071a91be91327e049	t2.micro	995.3906	62.1478523	01/04/2017	22:53:42
i-04809146b6475573b	t2.micro	995.3906	60.9874521	01/04/2017	23:45:15
i-071a91be91327e049	t2.micro	995.3906	50.0292258	01/04/2017	23:45:18
i-071a91be91327e049	t2.micro	995.3906	62.1425896	01/04/2017	24:05:38
i-0bd00417795196099	t2.micro	995.3906	55.0226068	01/04/2017	24:05:41
i-071a91be91327e049	t2.micro	995.3906	80.3662255	02/04/2017	00:15:42
i-0bd00417795196099	t2.micro	995.3906	70.5626885	02/04/2017	00:15:45
i-04809146b6475573b	t2.micro	995.3906	61.3665984	02/04/2017	01:26:10
i-04809146b6475573b	t2.micro	995.3906	52.3252558	02/04/2017	02:45:01
i-04809146b6475573b	t2.micro	995.3906	88.3652255	02/04/2017	03:12:26
i-04809146b6475573b	t2.micro	995.3906	59.0225884	02/04/2017	04:56:41
i-071a91be91327e049	t2.micro	995.3906	60.2265555	02/04/2017	04:56:44
i-04809146b6475573b	t2.micro	995.3906	86.3256988	02/04/2017	05:47:39
i-071a91be91327e049	t2.micro	995.3906	90.3255698	02/04/2017	05:47:42
i-04809146b6475573b	t2.micro	995.3906	85.3254122	02/04/2017	06:21:02
i-04809146b6475573b	t2.micro	995.3906	58.3256854	02/04/2017	07:41:35
i-071a91be91327e049	t2.micro	995.3906	95.3365225	02/04/2017	07:41:38
i-04809146b6475573b	t2.micro	995.3906	61.3652845	02/04/2017	08:53:39
i-071a91be91327e049	t2.micro	995.3906	52.3652147	02/04/2017	08:53:42
i-0bd00417795196099	t2.micro	995.3906	65.3254178	02/04/2017	08:53:45
i-04809146b6475573b	t2.micro	995.3906	90.3365244	02/04/2017	09:53:42
i-071a91be91327e049	t2.micro	995.3906	88.3214562	02/04/2017	09:56:45
i-0bd00417795196099	t2.micro	995.3906	53.2365214	02/04/2017	09:56:48
i-021d17c83bd60e35a	t2.micro	995.3906	50.1452368	02/04/2017	09:56:54
i-04809146b6475573b	t2.micro	995.3906	54.3245698	02/04/2017	10:36:10
i-071a91be91327e049	t2.micro	995.3906	72.0292256	02/04/2017	10:36:13
i-04809146b6475573b	t2.micro	995.3906	88.0221456	02/04/2017	11:25:45
i-071a91be91327e049	t2.micro	995.3906	69.3214587	02/04/2017	11:25:48
i-0bd00417795196099	t2.micro	995.3906	61.1452368	02/04/2017	11:25:51
i-04809146b6475573b	t2.micro	995.3906	56.0254325	02/04/2017	12:45:39
i-071a91be91327e049	t2.micro	995.3906	55.0292248	02/04/2017	12:45:42
i-0bd00417795196099	t2.micro	995.3906	75.0226068	02/04/2017	12:45:45
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	02/04/2017	12:45:54
i-04809146b6475573b	t2.micro	995.3906	55.0254305	02/04/2017	13:53:50
i-071a91be91327e049	t2.micro	995.3906	67.3012548	02/04/2017	13:53:53
i-0bd00417795196099	t2.micro	995.3906	64.2103652	02/04/2017	13:53:56
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	02/04/2017	13:53:59
i-04809146b6475573b	t2.micro	995.3906	71.3256982	02/04/2017	14:02:15
i-071a91be91327e049	t2.micro	995.3906	75.3214566	02/04/2017	14:02:18
i-0bd00417795196099	t2.micro	995.3906	78.3254985	02/04/2017	14:02:21
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	02/04/2017	14:02:24
i-01cda11c9ae04bd1f	t2.micro	995.3906	78.1452368	02/04/2017	14:02:27
i-04809146b6475573b	t2.micro	995.3906	82.3652895	02/04/2017	15:56:01
i-071a91be91327e049	t2.micro	995.3906	79.3256985	02/04/2017	15:56:04
i-0bd00417795196099	t2.micro	995.3906	74.0125469	02/04/2017	15:56:07
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	02/04/2017	15:56:10
i-01cda11c9ae04bd1f	t2.micro	995.3906	56.1452368	02/04/2017	15:56:13
i-04809146b6475573b	t2.micro	995.3906	98.3214852	02/04/2017	16:20:41
i-071a91be91327e049	t2.micro	995.3906	81.5896412	02/04/2017	16:20:44
i-0bd00417795196099	t2.micro	995.3906	82.2365889	02/04/2017	16:20:47
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	02/04/2017	16:20:50
i-01cda11c9ae04bd1f	t2.micro	995.3906	77.1452368	02/04/2017	16:20:53
i-04809146b6475573b	t2.micro	995.3906	85.3012256	02/04/2017	17:30:47
i-071a91be91327e049	t2.micro	995.3906	78.0148852	02/04/2017	17:30:50
i-0bd00417795196099	t2.micro	995.3906	81.6548820	02/04/2017	17:30:53
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	02/04/2017	17:30:56
i-04809146b6475573b	t2.micro	995.3906	65.1478523	02/04/2017	18:52:20
i-071a91be91327e049	t2.micro	995.3906	56.8745512	02/04/2017	18:52:23
i-0bd00417795196099	t2.micro	995.3906	62.4885221	02/04/2017	18:52:26
i-04809146b6475573b	t2.micro	995.3906	58.1247966	02/04/2017	19:10:42
i-071a91be91327e049	t2.micro	995.3906	81.7852364	02/04/2017	19:10:45
i-0bd00417795196099	t2.micro	995.3906	94.7895632	02/04/2017	19:10:48
i-021d17c83bd60e35a	t2.micro	995.3906	60.1452368	02/04/2017	19:10:51
i-04809146b6475573b	t2.micro	995.3906	87.7458963	02/04/2017	20:12:44
i-071a91be91327e049	t2.micro	995.3906	55.7865231	02/04/2017	20:12:47
i-04809146b6475573b	t2.micro	995.3906	55.3256741	02/04/2017	21:45:26
i-071a91be91327e049	t2.micro	995.3906	79.9874563	02/04/2017	21:45:29
i-0bd00417795196099	t2.micro	995.3906	61.4632598	02/04/2017	21:45:32
i-04809146b6475573b	t2.micro	995.3906	55.4785236	02/04/2017	22:53:39
i-04809146b6475573b	t2.micro	995.3906	50.9874521	02/04/2017	23:45:15
i-071a91be91327e049	t2.micro	995.3906	69.0292258	02/04/2017	23:45:18
i-04809146b6475573b	t2.micro	995.3906	51.6523489	02/04/2017	24:05:35
i-04809146b6475573b	t2.micro	995.3906	81.2548888	03/04/2017	00:15:39
i-04809146b6475573b	t2.micro	995.3906	56.3665984	03/04/2017	01:26:10
i-04809146b6475573b	t2.micro	995.3906	77.3252558	03/04/2017	02:45:01
i-04809146b6475573b	t2.micro	995.3906	58.3652255	03/04/2017	03:12:26
i-071a91be91327e049	t2.micro	995.3906	75.3269855	03/04/2017	03:12:29
i-04809146b6475573b	t2.micro	995.3906	89.0225884	03/04/2017	04:56:41
i-04809146b6475573b	t2.micro	995.3906	58.3256988	03/04/2017	05:47:39
i-071a91be91327e049	t2.micro	995.3906	65.3255698	03/04/2017	05:47:42
i-04809146b6475573b	t2.micro	995.3906	62.3254122	03/04/2017	06:21:02
i-071a91be91327e049	t2.micro	995.3906	55.3245544	03/04/2017	06:21:05
i-04809146b6475573b	t2.micro	995.3906	78.3256854	03/04/2017	07:41:35
i-071a91be91327e049	t2.micro	995.3906	52.3365225	03/04/2017	07:41:38
i-0bd00417795196099	t2.micro	995.3906	80.3698521	03/04/2017	07:41:41
i-04809146b6475573b	t2.micro	995.3906	69.3652845	03/04/2017	08:53:39
i-071a91be91327e049	t2.micro	995.3906	68.3652147	03/04/2017	08:53:42
i-0bd00417795196099	t2.micro	995.3906	49.3254178	03/04/2017	08:53:45
i-021d17c83bd60e35a	t2.micro	995.3906	50.1452368	03/04/2017	08:53:48
i-04809146b6475573b	t2.micro	995.3906	95.3365244	03/04/2017	09:53:42
i-071a91be91327e049	t2.micro	995.3906	85.3214562	03/04/2017	09:56:45
i-0bd00417795196099	t2.micro	995.3906	52.1236521	03/04/2017	09:56:48
i-04809146b6475573b	t2.micro	995.3906	74.3245698	03/04/2017	10:36:10
i-071a91be91327e049	t2.micro	995.3906	82.0292256	03/04/2017	10:36:13
i-0bd00417795196099	t2.micro	995.3906	62.3256441	03/04/2017	10:36:16
i-04809146b6475573b	t2.micro	995.3906	55.0221456	03/04/2017	11:25:45
i-071a91be91327e049	t2.micro	995.3906	78.3214587	03/04/2017	11:25:48
i-0bd00417795196099	t2.micro	995.3906	53.1452368	03/04/2017	11:25:51
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	03/04/2017	11:25:54
i-04809146b6475573b	t2.micro	995.3906	57.0254325	03/04/2017	12:45:39
i-071a91be91327e049	t2.micro	995.3906	66.0292248	03/04/2017	12:45:42
i-0bd00417795196099	t2.micro	995.3906	57.0226068	03/04/2017	12:45:45
i-04809146b6475573b	t2.micro	995.3906	51.0254305	03/04/2017	13:53:45
i-071a91be91327e049	t2.micro	995.3906	65.3012548	03/04/2017	13:53:48
i-0bd00417795196099	t2.micro	995.3906	69.2103652	03/04/2017	13:53:51
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	03/04/2017	13:53:54
i-01cda11c9ae04bd1f	t2.micro	995.3906	74.1452368	03/04/2017	13:53:57
i-04809146b6475573b	t2.micro	995.3906	79.3256982	03/04/2017	14:02:15
i-071a91be91327e049	t2.micro	995.3906	76.3214566	03/04/2017	14:02:18
i-0bd00417795196099	t2.micro	995.3906	73.3254985	03/04/2017	14:02:21
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	03/04/2017	14:02:24
i-04809146b6475573b	t2.micro	995.3906	87.3652895	03/04/2017	15:56:01
i-071a91be91327e049	t2.micro	995.3906	71.3256985	03/04/2017	15:56:04
i-0bd00417795196099	t2.micro	995.3906	71.0125469	03/04/2017	15:56:07
i-04809146b6475573b	t2.micro	995.3906	90.3214852	03/04/2017	16:20:43
i-071a91be91327e049	t2.micro	995.3906	87.5896412	03/04/2017	16:20:46
i-0bd00417795196099	t2.micro	995.3906	84.2365889	03/04/2017	16:20:49
i-021d17c83bd60e35a	t2.micro	995.3906	77.1452368	03/04/2017	16:53:52
i-01cda11c9ae04bd1f	t2.micro	995.3906	71.1452368	03/04/2017	16:53:55
i-04809146b6475573b	t2.micro	995.3906	85.3012256	03/04/2017	17:30:47
i-071a91be91327e049	t2.micro	995.3906	79.0148852	03/04/2017	17:30:50
i-0bd00417795196099	t2.micro	995.3906	82.6548820	03/04/2017	17:30:53
i-021d17c83bd60e35a	t2.micro	995.3906	84.1452368	03/04/2017	17:30:56
i-04809146b6475573b	t2.micro	995.3906	68.1478523	03/04/2017	18:52:20
i-071a91be91327e049	t2.micro	995.3906	55.8745512	03/04/2017	18:52:23
i-0bd00417795196099	t2.micro	995.3906	64.4885221	03/04/2017	18:52:26
i-021d17c83bd60e35a	t2.micro	995.3906	79.1452368	03/04/2017	18:52:29
i-04809146b6475573b	t2.micro	995.3906	55.1247966	03/04/2017	19:10:42
i-071a91be91327e049	t2.micro	995.3906	55.7852364	03/04/2017	19:10:45
i-0bd00417795196099	t2.micro	995.3906	51.7895632	03/04/2017	19:10:48
i-04809146b6475573b	t2.micro	995.3906	62.7458963	03/04/2017	20:12:44
i-071a91be91327e049	t2.micro	995.3906	56.7865231	03/04/2017	20:12:47
i-04809146b6475573b	t2.micro	995.3906	77.3256741	03/04/2017	21:45:26
i-04809146b6475573b	t2.micro	995.3906	57.4785236	03/04/2017	22:53:39
i-071a91be91327e049	t2.micro	995.3906	57.1478523	03/04/2017	22:53:42
i-0bd00417795196099	t2.micro	995.3906	94.1478569	03/04/2017	22:53:45
i-04809146b6475573b	t2.micro	995.3906	85.9874521	03/04/2017	23:45:15
i-071a91be91327e049	t2.micro	995.3906	63.0292258	03/04/2017	23:45:18
i-04809146b6475573b	t2.micro	995.3906	89.6523489	03/04/2017	24:05:35
i-04809146b6475573b	t2.micro	995.3906	55.2548888	04/04/2017	00:15:39
i-071a91be91327e049	t2.micro	995.3906	72.3662255	04/04/2017	00:15:42
i-04809146b6475573b	t2.micro	995.3906	55.3665984	04/04/2017	01:26:10
i-04809146b6475573b	t2.micro	995.3906	84.3252558	04/04/2017	02:45:01
i-04809146b6475573b	t2.micro	995.3906	57.3652255	04/04/2017	03:12:26
i-04809146b6475573b	t2.micro	995.3906	71.0225884	04/04/2017	04:56:41
i-04809146b6475573b	t2.micro	995.3906	87.3256988	04/04/2017	05:47:39
i-071a91be91327e049	t2.micro	995.3906	65.3255698	04/04/2017	05:47:42
i-04809146b6475573b	t2.micro	995.3906	89.3254122	04/04/2017	06:21:02
i-071a91be91327e049	t2.micro	995.3906	71.3245544	04/04/2017	06:21:05
i-04809146b6475573b	t2.micro	995.3906	53.3256854	04/04/2017	07:41:35
i-04809146b6475573b	t2.micro	995.3906	78.3652845	04/04/2017	08:53:39
i-071a91be91327e049	t2.micro	995.3906	55.3652147	04/04/2017	08:53:42
i-0bd00417795196099	t2.micro	995.3906	89.3254178	04/04/2017	08:53:45
i-04809146b6475573b	t2.micro	995.3906	54.3365244	04/04/2017	09:53:42
i-071a91be91327e049	t2.micro	995.3906	65.3214562	04/04/2017	09:56:45
i-04809146b6475573b	t2.micro	995.3906	57.3245698	04/04/2017	10:36:10
i-071a91be91327e049	t2.micro	995.3906	78.0292256	04/04/2017	10:36:13
i-0bd00417795196099	t2.micro	995.3906	69.3256441	04/04/2017	10:36:16
i-04809146b6475573b	t2.micro	995.3906	54.0221456	04/04/2017	11:25:45
i-071a91be91327e049	t2.micro	995.3906	64.3214587	04/04/2017	11:25:48
i-04809146b6475573b	t2.micro	995.3906	58.0254325	04/04/2017	12:45:39
i-071a91be91327e049	t2.micro	995.3906	40.292248	04/04/2017	12:45:42
i-0bd00417795196099	t2.micro	995.3906	57.0226068	04/04/2017	12:45:45
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	04/04/2017	12:45:48
i-01cda11c9ae04bd1f	t2.micro	995.3906	63.1452368	04/04/2017	12:45:51
i-04809146b6475573b	t2.micro	995.3906	59.0254305	04/04/2017	13:53:50
i-071a91be91327e049	t2.micro	995.3906	65.3012548	04/04/2017	13:53:53
i-0bd00417795196099	t2.micro	995.3906	62.2103652	04/04/2017	13:53:56
i-04809146b6475573b	t2.micro	995.3906	71.3256982	04/04/2017	14:02:15
i-071a91be91327e049	t2.micro	995.3906	74.3214566	04/04/2017	14:02:18
i-0bd00417795196099	t2.micro	995.3906	78.3254985	04/04/2017	14:02:21
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	04/04/2017	14:02:22
i-04809146b6475573b	t2.micro	995.3906	89.3652895	04/04/2017	15:56:01
i-071a91be91327e049	t2.micro	995.3906	74.3256985	04/04/2017	15:56:04
i-0bd00417795196099	t2.micro	995.3906	75.0125469	04/04/2017	15:56:07
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	04/04/2017	15:56:10
i-01cda11c9ae04bd1f	t2.micro	995.3906	74.1452368	04/04/2017	15:56:13
i-04809146b6475573b	t2.micro	995.3906	97.3214852	04/04/2017	16:20:49
i-071a91be91327e049	t2.micro	995.3906	86.5896412	04/04/2017	16:20:52
i-0bd00417795196099	t2.micro	995.3906	88.2365889	04/04/2017	16:20:55
i-04809146b6475573b	t2.micro	995.3906	89.3012256	04/04/2017	17:30:47
i-071a91be91327e049	t2.micro	995.3906	71.0148852	04/04/2017	17:30:50
i-0bd00417795196099	t2.micro	995.3906	82.6548820	04/04/2017	17:30:53
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	04/04/2017	17:30:56
i-04809146b6475573b	t2.micro	995.3906	65.1478523	04/04/2017	18:52:20
i-071a91be91327e049	t2.micro	995.3906	57.8745512	04/04/2017	18:52:23
i-0bd00417795196099	t2.micro	995.3906	68.4885221	04/04/2017	18:52:26
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	04/04/2017	18:52:29
i-04809146b6475573b	t2.micro	995.3906	59.1247966	04/04/2017	19:10:42
i-071a91be91327e049	t2.micro	995.3906	57.7852364	04/04/2017	19:10:45
i-0bd00417795196099	t2.micro	995.3906	64.7895632	04/04/2017	19:10:48
i-04809146b6475573b	t2.micro	995.3906	51.7458963	04/04/2017	20:12:44
i-071a91be91327e049	t2.micro	995.3906	52.7865231	04/04/2017	20:12:47
i-0bd00417795196099	t2.micro	995.3906	55.6235418	04/04/2017	20:12:50
i-021d17c83bd60e35a	t2.micro	995.3906	60.1452368	04/04/2017	20:12:53
i-04809146b6475573b	t2.micro	995.3906	88.3256741	04/04/2017	21:45:26
i-071a91be91327e049	t2.micro	995.3906	89.9874563	04/04/2017	21:45:29
i-0bd00417795196099	t2.micro	995.3906	96.4632598	04/04/2017	21:45:32
i-04809146b6475573b	t2.micro	995.3906	83.4785236	04/04/2017	22:53:39
i-071a91be91327e049	t2.micro	995.3906	54.1478523	04/04/2017	22:53:42
i-04809146b6475573b	t2.micro	995.3906	85.9874521	04/04/2017	23:45:15
i-04809146b6475573b	t2.micro	995.3906	74.6523489	04/04/2017	24:05:35
i-071a91be91327e049	t2.micro	995.3906	85.1425896	04/04/2017	24:05:38
i-04809146b6475573b	t2.micro	995.3906	82.2548888	05/04/2017	00:15:39
i-071a91be91327e049	t2.micro	995.3906	79.3662255	05/04/2017	00:15:42
i-04809146b6475573b	t2.micro	995.3906	82.3665984	05/04/2017	01:26:10
i-04809146b6475573b	t2.micro	995.3906	69.3252558	05/04/2017	02:45:01
i-071a91be91327e049	t2.micro	995.3906	57.6695555	05/04/2017	02:45:04
i-04809146b6475573b	t2.micro	995.3906	61.3652255	05/04/2017	03:12:26
i-071a91be91327e049	t2.micro	995.3906	87.3269855	05/04/2017	03:12:29
i-04809146b6475573b	t2.micro	995.3906	92.0225884	05/04/2017	04:56:41
i-04809146b6475573b	t2.micro	995.3906	84.3256988	05/04/2017	05:47:39
i-071a91be91327e049	t2.micro	995.3906	51.3255698	05/04/2017	05:47:42
i-04809146b6475573b	t2.micro	995.3906	79.3254122	05/04/2017	06:21:02
i-071a91be91327e049	t2.micro	995.3906	55.3245544	05/04/2017	06:21:05
i-0bd00417795196099	t2.micro	995.3906	88.3256698	05/04/2017	06:21:08
i-04809146b6475573b	t2.micro	995.3906	91.3256854	05/04/2017	07:41:35
i-071a91be91327e049	t2.micro	995.3906	57.3365225	05/04/2017	07:41:38
i-0bd00417795196099	t2.micro	995.3906	88.3698521	05/04/2017	07:41:41
i-04809146b6475573b	t2.micro	995.3906	75.3652845	05/04/2017	08:53:39
i-071a91be91327e049	t2.micro	995.3906	83.3652147	05/04/2017	08:53:42
i-0bd00417795196099	t2.micro	995.3906	66.3254178	05/04/2017	08:53:45
i-021d17c83bd60e35a	t2.micro	995.3906	50.1452368	05/04/2017	08:53:48
i-04809146b6475573b	t2.micro	995.3906	87.3365244	05/04/2017	09:53:42
i-071a91be91327e049	t2.micro	995.3906	59.3214562	05/04/2017	09:56:45
i-0bd00417795196099	t2.micro	995.3906	79.2365214	05/04/2017	09:56:48
i-04809146b6475573b	t2.micro	995.3906	64.3245698	05/04/2017	10:36:10
i-071a91be91327e049	t2.micro	995.3906	85.0292256	05/04/2017	10:36:13
i-0bd00417795196099	t2.micro	995.3906	59.3256441	05/04/2017	10:36:16
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	05/04/2017	10:36:19
i-01cda11c9ae04bd1f	t2.micro	995.3906	50.1452368	05/04/2017	10:36:22
i-04809146b6475573b	t2.micro	995.3906	87.0221456	05/04/2017	11:25:45
i-071a91be91327e049	t2.micro	995.3906	64.3214587	05/04/2017	11:25:48
i-0bd00417795196099	t2.micro	995.3906	58.1452368	05/04/2017	11:25:51
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	05/04/2017	11:25:54
i-04809146b6475573b	t2.micro	995.3906	52.0254325	05/04/2017	12:45:39
i-071a91be91327e049	t2.micro	995.3906	45.0292248	05/04/2017	12:45:42
i-0bd00417795196099	t2.micro	995.3906	74.0226068	05/04/2017	12:45:45
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	05/04/2017	12:45:48
i-04809146b6475573b	t2.micro	995.3906	59.0254305	05/04/2017	13:53:45
i-071a91be91327e049	t2.micro	995.3906	65.3012548	05/04/2017	13:53:48
i-0bd00417795196099	t2.micro	995.3906	67.2103652	05/04/2017	13:53:51
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	05/04/2017	13:53:54
i-01cda11c9ae04bd1f	t2.micro	995.3906	74.1452368	05/04/2017	13:53:57
i-04809146b6475573b	t2.micro	995.3906	74.3256982	05/04/2017	14:02:15
i-071a91be91327e049	t2.micro	995.3906	72.3214566	05/04/2017	14:02:18
i-0bd00417795196099	t2.micro	995.3906	78.3254985	05/04/2017	14:02:21
i-04809146b6475573b	t2.micro	995.3906	87.3652895	05/04/2017	15:56:01
i-071a91be91327e049	t2.micro	995.3906	79.3256985	05/04/2017	15:56:04
i-0bd00417795196099	t2.micro	995.3906	71.0125469	05/04/2017	15:56:07
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	05/04/2017	15:56:10
i-01cda11c9ae04bd1f	t2.micro	995.3906	85.1452368	05/04/2017	15:56:13
i-04809146b6475573b	t2.micro	995.3906	90.3214852	05/04/2017	16:20:49
i-071a91be91327e049	t2.micro	995.3906	86.5896412	05/04/2017	16:20:52
i-0bd00417795196099	t2.micro	995.3906	82.2365889	05/04/2017	16:20:55
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	05/04/2017	16:20:58
i-04809146b6475573b	t2.micro	995.3906	77.3012256	05/04/2017	17:30:47
i-071a91be91327e049	t2.micro	995.3906	89.0148852	05/04/2017	17:30:50
i-0bd00417795196099	t2.micro	995.3906	82.6548820	05/04/2017	17:30:53
i-021d17c83bd60e35a	t2.micro	995.3906	70.1452368	05/04/2017	17:30:56
i-01cda11c9ae04bd1f	t2.micro	995.3906	69.1452368	05/04/2017	17:30:59
i-04809146b6475573b	t2.micro	995.3906	67.1478523	05/04/2017	18:52:20
i-071a91be91327e049	t2.micro	995.3906	58.8745512	05/04/2017	18:52:23
i-04809146b6475573b	t2.micro	995.3906	56.1247966	05/04/2017	19:10:42
i-071a91be91327e049	t2.micro	995.3906	51.7852364	05/04/2017	19:10:45
i-0bd00417795196099	t2.micro	995.3906	68.7895632	05/04/2017	19:10:48
